OrderID,OrderDate,CustomerID,ProductID,Quantity,DeliveryCounty,UnitPrice (KES),OrderTotal (KES),DeliveryFee (KES)
ORD00391,2023-02-08,C04466,P010,2,Kiambu,1200,2400,120
ORD00392,2024-01-16,C00636,P011,4,Kericho,900,3600,290
ORD00393,2024-06-02,C01694,P006,3,Machakos,2800,8400,150
ORD00394,2022-05-24,C09875,P001,4,Kakamega,21500,86000,330
ORD00395,2023-11-08,C04753,P002,3,Kericho,55000,165000,290
ORD00396,2023-10-05,C08312,P008,4,Kiambu,6500,26000,120
ORD00397,2022-09-13,C00831,P011,2,Nairobi,900,1800,100
ORD00398,2023-09-08,C05178,P008,4,Bungoma,6500,26000,335
ORD00399,2024-11-04,C09562,P006,3,Bungoma,2800,8400,335
ORD00400,2023-09-26,C08933,P003,1,Mombasa,32000,32000,380
ORD00401,2024-04-16,C08309,P002,1,Kiambu,55000,55000,120
ORD00402,2023-10-31,C05950,P006,2,Nakuru,2800,5600,220
ORD00403,2024-04-04,C02839,P001,2,Bungoma,21500,43000,335
ORD00404,2023-08-29,C01151,P010,3,Kakamega,1200,3600,330
ORD00405,2022-09-18,C07561,P006,1,Kakamega,2800,2800,330
ORD00406,2023-01-28,C01932,P009,2,Nyeri,3800,7600,180
ORD00407,2024-05-11,C09205,P007,4,Bungoma,4500,18000,335
ORD00408,2024-02-16,C01665,P009,4,Nakuru,3800,15200,220
ORD00409,2022-12-23,C01082,P002,1,Mombasa,55000,55000,380
ORD00410,2023-09-09,C00513,P011,3,Kericho,900,2700,290
ORD00411,2024-04-11,C07806,P005,2,Bungoma,2200,4400,335
ORD00412,2022-01-01,C05238,P009,2,Kisumu,3800,7600,320
ORD00413,2023-09-15,C00560,P007,2,Kisumu,4500,9000,320
ORD00414,2023-08-11,C03673,P009,1,Meru,3800,3800,240
ORD00415,2023-03-07,C07405,P011,4,Kisii,900,3600,280
ORD00416,2024-05-30,C03344,P006,3,Kakamega,2800,8400,330
ORD00417,2023-10-22,C04071,P007,1,Kakamega,4500,4500,330
ORD00418,2024-08-10,C09663,P010,1,Meru,1200,1200,240
ORD00419,2024-06-23,C00581,P005,2,Nakuru,2200,4400,220
ORD00420,2024-06-24,C07005,P006,4,Machakos,2800,11200,150
ORD00421,2023-03-14,C08131,P001,3,Kakamega,21500,64500,330
ORD00422,2024-11-12,C03148,P001,3,Nyeri,21500,64500,180
ORD00423,2024-08-27,C04250,P002,2,Machakos,55000,110000,150
ORD00424,2022-12-14,C01680,P011,3,Mombasa,900,2700,380
ORD00425,2022-06-23,C03507,P004,4,Nyeri,3500,14000,180
ORD00426,2023-08-05,C07254,P011,2,Nairobi,900,1800,100
ORD00427,2024-11-21,C02745,P009,2,Kisii,3800,7600,280
ORD00428,2023-11-18,C09436,P007,4,Mombasa,4500,18000,380
ORD00429,2022-07-11,C05189,P006,3,Bungoma,2800,8400,335
ORD00430,2023-04-27,C02142,P001,4,Nyeri,21500,86000,180
ORD00431,2023-09-28,C06618,P005,3,Bungoma,2200,6600,335
ORD00432,2023-04-06,C02480,P011,3,Mombasa,900,2700,380
ORD00433,2023-02-12,C06485,P004,3,Nairobi,3500,10500,100
ORD00434,2022-10-29,C09828,P005,4,Bungoma,2200,8800,335
ORD00435,2022-02-20,C07422,P011,4,Meru,900,3600,240
ORD00436,2022-04-05,C09950,P009,1,Nyeri,3800,3800,180
ORD00437,2023-05-17,C04453,P003,4,Kisii,32000,128000,280
ORD00438,2024-08-31,C05882,P004,2,Kakamega,3500,7000,330
ORD00439,2022-05-30,C06666,P008,2,Kericho,6500,13000,290
ORD00440,2024-07-21,C02850,P003,2,Machakos,32000,64000,150
ORD00441,2024-04-28,C07391,P003,2,Nakuru,32000,64000,220
ORD00442,2023-02-03,C06906,P009,1,Nakuru,3800,3800,220
ORD00443,2024-02-26,C02490,P005,4,Kakamega,2200,8800,330
ORD00444,2024-10-09,C09824,P010,4,Kiambu,1200,4800,120
ORD00445,2024-03-29,C09208,P001,3,Machakos,21500,64500,150
ORD00446,2023-05-15,C09541,P007,4,Kisumu,4500,18000,320
ORD00447,2022-10-30,C04612,P007,3,Kisumu,4500,13500,320
ORD00448,2022-01-12,C02840,P006,3,Kericho,2800,8400,290
ORD00449,2022-08-07,C08528,P006,2,Nyeri,2800,5600,180
ORD00450,2024-05-20,C05879,P003,1,Kisumu,32000,32000,320
ORD00451,2023-03-25,C09088,P003,1,Kisumu,32000,32000,320
ORD00452,2022-12-27,C06304,P010,4,Mombasa,1200,4800,380
ORD00453,2024-11-26,C00852,P011,3,Kakamega,900,2700,330
ORD00454,2024-08-09,C01688,P009,2,Kisumu,3800,7600,320
ORD00455,2022-04-13,C06834,P001,3,Kisii,21500,64500,280
ORD00456,2023-05-26,C02428,P007,2,Nyeri,4500,9000,180
ORD00457,2022-09-06,C09761,P011,3,Kiambu,900,2700,120
ORD00458,2024-07-23,C04001,P010,4,Nakuru,1200,4800,220
ORD00459,2022-10-01,C05053,P007,4,Bungoma,4500,18000,335
ORD00460,2024-08-09,C02739,P008,3,Bungoma,6500,19500,335
ORD00461,2024-12-23,C05733,P006,1,Kisumu,2800,2800,320
ORD00462,2023-10-12,C05388,P008,2,Nairobi,6500,13000,100
ORD00463,2024-06-25,C08003,P001,1,Kericho,21500,21500,290
ORD00464,2024-10-30,C05537,P001,1,Kericho,21500,21500,290
ORD00465,2024-05-23,C03914,P009,3,Nakuru,3800,11400,220
ORD00466,2024-07-02,C01067,P004,2,Machakos,3500,7000,150
ORD00467,2022-11-22,C07724,P003,2,Kiambu,32000,64000,120
ORD00468,2024-08-30,C04381,P006,4,Kisumu,2800,11200,320
ORD00469,2024-07-10,C04108,P010,3,Nakuru,1200,3600,220
ORD00470,2023-06-15,C05727,P009,3,Nyeri,3800,11400,180
ORD00471,2023-05-22,C03374,P010,3,Mombasa,1200,3600,380
ORD00472,2023-07-22,C08946,P011,4,Nakuru,900,3600,220
ORD00473,2024-12-03,C02083,P004,4,Kiambu,3500,14000,120
ORD00474,2024-09-19,C08968,P009,2,Mombasa,3800,7600,380
ORD00475,2023-05-05,C06749,P005,4,Machakos,2200,8800,150
ORD00476,2023-07-17,C09818,P007,3,Mombasa,4500,13500,380
ORD00477,2024-06-19,C00418,P003,3,Kisumu,32000,96000,320
ORD00478,2022-06-08,C08307,P003,1,Meru,32000,32000,240
ORD00479,2023-08-09,C08809,P003,4,Nakuru,32000,128000,220
ORD00480,2023-04-26,C03975,P008,3,Kakamega,6500,19500,330
ORD00481,2023-07-11,C03268,P006,3,Mombasa,2800,8400,380
ORD00482,2023-11-19,C00826,P009,2,Kakamega,3800,7600,330
ORD00483,2023-10-17,C07669,P009,4,Nakuru,3800,15200,220
ORD00484,2022-06-15,C05746,P008,3,Nairobi,6500,19500,100
ORD00485,2022-10-11,C09709,P001,2,Bungoma,21500,43000,335
ORD00486,2022-11-05,C00413,P006,1,Meru,2800,2800,240
ORD00487,2023-04-19,C07544,P004,1,Kisumu,3500,3500,320
ORD00488,2024-02-24,C07588,P004,2,Nakuru,3500,7000,220
ORD00489,2022-11-09,C00729,P003,4,Nairobi,32000,128000,100
ORD00490,2023-03-15,C07165,P009,3,Kakamega,3800,11400,330
ORD00491,2022-05-12,C08868,P002,4,Bungoma,55000,220000,335
ORD00492,2024-04-29,C05989,P001,2,Bungoma,21500,43000,335
ORD00493,2024-04-14,C02505,P010,3,Nairobi,1200,3600,100
ORD00494,2023-11-09,C02968,P003,3,Kiambu,32000,96000,120
ORD00495,2024-08-12,C02787,P004,3,Meru,3500,10500,240
ORD00496,2024-05-01,C01123,P004,4,Nyeri,3500,14000,180
ORD00497,2022-05-08,C04080,P006,4,Kakamega,2800,11200,330
ORD00498,2023-02-28,C01572,P001,2,Meru,21500,43000,240
ORD00499,2024-05-10,C05074,P001,1,Kiambu,21500,21500,120
ORD00500,2024-03-08,C05105,P002,2,Kericho,55000,110000,290
ORD00501,2022-02-10,C02144,P004,3,Meru,3500,10500,240
ORD00502,2024-02-19,C09880,P007,2,Kisumu,4500,9000,320
ORD00503,2024-09-03,C06807,P006,1,Meru,2800,2800,240
ORD00504,2022-01-13,C07358,P011,2,Kiambu,900,1800,120
ORD00505,2023-12-22,C03441,P009,1,Machakos,3800,3800,150
ORD00506,2023-09-04,C03767,P007,1,Kericho,4500,4500,290
ORD00507,2024-03-09,C05645,P005,3,Meru,2200,6600,240
ORD00508,2024-05-08,C02915,P006,1,Kisii,2800,2800,280
ORD00509,2023-03-28,C04969,P010,4,Nakuru,1200,4800,220
ORD00510,2024-09-26,C05918,P009,2,Machakos,3800,7600,150
ORD00511,2023-03-26,C08788,P001,2,Bungoma,21500,43000,335
ORD00512,2023-07-13,C00729,P011,4,Kisumu,900,3600,320
ORD00513,2024-06-11,C01366,P009,4,Mombasa,3800,15200,380
ORD00514,2024-09-21,C04493,P006,3,Kericho,2800,8400,290
ORD00515,2022-03-01,C00699,P004,2,Bungoma,3500,7000,335
ORD00516,2024-03-07,C07187,P005,4,Machakos,2200,8800,150
ORD00517,2023-11-20,C00396,P001,3,Nairobi,21500,64500,100
ORD00518,2024-04-08,C07401,P007,2,Nyeri,4500,9000,180
ORD00519,2022-12-05,C08083,P008,2,Kiambu,6500,13000,120
ORD00520,2024-08-15,C04172,P011,4,Meru,900,3600,240
ORD00521,2022-09-19,C04361,P005,1,Nakuru,2200,2200,220
ORD00522,2024-12-29,C02503,P002,1,Kericho,55000,55000,290
ORD00523,2022-02-25,C00718,P008,4,Nyeri,6500,26000,180
ORD00524,2024-03-17,C02783,P010,1,Bungoma,1200,1200,335
ORD00525,2022-02-25,C04947,P007,2,Kakamega,4500,9000,330
ORD00526,2022-06-21,C05487,P010,3,Bungoma,1200,3600,335
ORD00527,2024-05-27,C08336,P009,3,Kiambu,3800,11400,120
ORD00528,2022-10-05,C04981,P004,4,Kiambu,3500,14000,120
ORD00529,2024-08-03,C07267,P011,3,Meru,900,2700,240
ORD00530,2023-01-08,C04492,P009,4,Kericho,3800,15200,290
ORD00531,2022-04-13,C07193,P004,1,Meru,3500,3500,240
ORD00532,2023-06-17,C05589,P003,2,Machakos,32000,64000,150
ORD00533,2024-02-16,C07652,P011,1,Nakuru,900,900,220
ORD00534,2023-11-02,C03637,P003,4,Kisumu,32000,128000,320
ORD00535,2023-03-10,C01168,P010,2,Kisumu,1200,2400,320
ORD00536,2024-07-20,C01063,P002,2,Kakamega,55000,110000,330
ORD00537,2023-11-01,C02157,P010,2,Nairobi,1200,2400,100
ORD00538,2023-11-23,C07861,P003,1,Kericho,32000,32000,290
ORD00539,2024-02-16,C05162,P008,2,Kericho,6500,13000,290
ORD00540,2023-07-24,C05306,P011,1,Kiambu,900,900,120
ORD00541,2024-05-13,C06542,P008,1,Bungoma,6500,6500,335
ORD00542,2023-06-01,C04730,P002,2,Nyeri,55000,110000,180
ORD00543,2022-06-17,C09349,P011,4,Machakos,900,3600,150
ORD00544,2024-08-21,C07331,P002,2,Kakamega,55000,110000,330
ORD00545,2022-02-09,C05335,P002,2,Bungoma,55000,110000,335
ORD00546,2022-04-17,C08925,P010,1,Mombasa,1200,1200,380
ORD00547,2023-12-18,C04331,P007,2,Kisii,4500,9000,280
ORD00548,2023-04-05,C08011,P006,4,Kakamega,2800,11200,330
ORD00549,2022-05-21,C06802,P011,2,Mombasa,900,1800,380
ORD00550,2022-03-24,C04847,P001,4,Meru,21500,86000,240
ORD00551,2022-03-05,C06732,P002,3,Nakuru,55000,165000,220
ORD00552,2023-05-22,C07242,P001,3,Kiambu,21500,64500,120
ORD00553,2023-02-13,C00954,P011,3,Kisii,900,2700,280
ORD00554,2022-02-11,C02540,P007,2,Bungoma,4500,9000,335
ORD00555,2022-11-09,C07057,P006,1,Machakos,2800,2800,150
ORD00556,2023-05-04,C01543,P002,4,Kericho,55000,220000,290
ORD00557,2022-09-16,C05294,P002,3,Meru,55000,165000,240
ORD00558,2024-08-27,C01192,P002,4,Nyeri,55000,220000,180
ORD00559,2022-08-23,C06314,P008,1,Kisii,6500,6500,280
ORD00560,2023-03-23,C06939,P007,4,Kiambu,4500,18000,120
ORD00561,2024-08-10,C02682,P001,4,Nairobi,21500,86000,100
ORD00562,2023-06-09,C09410,P004,3,Kakamega,3500,10500,330
ORD00563,2024-01-26,C01541,P011,4,Bungoma,900,3600,335
ORD00564,2022-12-10,C06173,P004,3,Nairobi,3500,10500,100
ORD00565,2022-08-23,C05542,P007,1,Kisii,4500,4500,280
ORD00566,2022-12-02,C09581,P002,3,Kiambu,55000,165000,120
ORD00567,2023-09-30,C01366,P004,4,Machakos,3500,14000,150
ORD00568,2022-08-10,C08692,P001,1,Kiambu,21500,21500,120
ORD00569,2022-02-22,C09873,P011,2,Kakamega,900,1800,330
ORD00570,2023-10-01,C08703,P011,2,Mombasa,900,1800,380
ORD00571,2024-02-08,C07495,P004,1,Nakuru,3500,3500,220
ORD00572,2024-03-23,C04313,P011,1,Kiambu,900,900,120
ORD00573,2023-02-11,C01325,P001,4,Mombasa,21500,86000,380
ORD00574,2022-06-05,C09348,P002,2,Kericho,55000,110000,290
ORD00575,2023-05-13,C03142,P002,1,Machakos,55000,55000,150
ORD00576,2022-07-28,C07420,P010,2,Kericho,1200,2400,290
ORD00577,2023-09-10,C03487,P003,2,Kericho,32000,64000,290
ORD00578,2022-09-05,C01811,P008,4,Machakos,6500,26000,150
ORD00579,2022-03-26,C06589,P011,1,Bungoma,900,900,335
ORD00580,2023-12-13,C02924,P006,3,Bungoma,2800,8400,335
ORD00581,2024-12-27,C05302,P006,1,Machakos,2800,2800,150
ORD00582,2024-05-27,C04187,P009,2,Kericho,3800,7600,290
ORD00583,2024-01-29,C08906,P008,3,Kericho,6500,19500,290
ORD00584,2022-05-22,C05978,P002,3,Kiambu,55000,165000,120
ORD00585,2024-11-02,C04269,P006,2,Kisii,2800,5600,280
ORD00586,2023-11-30,C04749,P001,3,Kakamega,21500,64500,330
ORD00587,2022-01-26,C04850,P009,3,Machakos,3800,11400,150
ORD00588,2024-05-10,C09436,P004,1,Meru,3500,3500,240
ORD00589,2024-09-30,C03710,P004,2,Kisii,3500,7000,280
ORD00590,2022-08-05,C09274,P009,4,Kisii,3800,15200,280
ORD00591,2024-06-06,C06620,P003,3,Kericho,32000,96000,290
ORD00592,2024-01-12,C08648,P005,2,Kisumu,2200,4400,320
ORD00593,2024-07-30,C09087,P001,1,Kisii,21500,21500,280
ORD00594,2022-11-10,C09577,P006,1,Kericho,2800,2800,290
ORD00595,2024-06-10,C03073,P003,1,Kakamega,32000,32000,330
ORD00596,2022-12-27,C06531,P001,3,Kisumu,21500,64500,320
ORD00597,2024-12-04,C00505,P010,4,Kericho,1200,4800,290
ORD00598,2023-07-08,C01215,P006,1,Meru,2800,2800,240
ORD00599,2024-09-17,C01532,P010,4,Machakos,1200,4800,150
ORD00600,2024-08-10,C07577,P002,2,Machakos,55000,110000,150
ORD00601,2024-06-11,C00824,P008,1,Kisii,6500,6500,280
ORD00602,2023-07-04,C00929,P011,3,Nairobi,900,2700,100
ORD00603,2023-10-23,C05030,P002,1,Kiambu,55000,55000,120
ORD00604,2023-05-18,C00134,P004,3,Nairobi,3500,10500,100
ORD00605,2022-06-27,C02106,P003,2,Kericho,32000,64000,290
ORD00606,2023-07-26,C03628,P009,4,Kisumu,3800,15200,320
ORD00607,2024-07-12,C06317,P002,4,Nakuru,55000,220000,220
ORD00608,2023-05-15,C01853,P003,4,Kisumu,32000,128000,320
ORD00609,2024-08-09,C04911,P007,1,Nakuru,4500,4500,220
ORD00610,2024-02-16,C04176,P004,1,Mombasa,3500,3500,380
ORD00611,2023-11-20,C05349,P006,2,Kisumu,2800,5600,320
ORD00612,2022-02-28,C09443,P003,4,Bungoma,32000,128000,335
ORD00613,2024-10-09,C06191,P001,2,Kericho,21500,43000,290
ORD00614,2023-10-28,C01257,P011,3,Kericho,900,2700,290
ORD00615,2023-01-08,C03377,P006,1,Kisumu,2800,2800,320
ORD00616,2024-09-25,C05646,P004,4,Kericho,3500,14000,290
ORD00617,2023-03-11,C03487,P002,1,Kericho,55000,55000,290
ORD00618,2023-12-28,C03585,P007,4,Kiambu,4500,18000,120
ORD00619,2023-06-14,C09589,P010,4,Kiambu,1200,4800,120
ORD00620,2023-11-29,C08054,P005,1,Kisii,2200,2200,280
ORD00621,2023-07-27,C03331,P006,1,Kiambu,2800,2800,120
ORD00622,2023-07-20,C02704,P006,2,Nairobi,2800,5600,100
ORD00623,2022-01-21,C08663,P009,1,Nairobi,3800,3800,100
ORD00624,2024-11-24,C08121,P002,1,Nairobi,55000,55000,100
ORD00625,2023-01-27,C07115,P006,1,Meru,2800,2800,240
ORD00626,2022-06-25,C01354,P009,3,Machakos,3800,11400,150
ORD00627,2023-05-10,C05064,P004,3,Kisumu,3500,10500,320
ORD00628,2024-04-12,C08550,P011,3,Nyeri,900,2700,180
ORD00629,2024-09-27,C07576,P006,2,Machakos,2800,5600,150
ORD00630,2023-05-08,C00668,P007,2,Kiambu,4500,9000,120
ORD00631,2024-09-02,C04469,P001,4,Kakamega,21500,86000,330
ORD00632,2024-10-02,C09338,P005,2,Nakuru,2200,4400,220
ORD00633,2024-07-06,C06820,P004,1,Nakuru,3500,3500,220
ORD00634,2022-02-05,C03720,P010,4,Mombasa,1200,4800,380
ORD00635,2022-07-10,C02746,P002,1,Kiambu,55000,55000,120
ORD00636,2023-08-26,C07484,P002,4,Kericho,55000,220000,290
ORD00637,2023-03-30,C00540,P002,2,Kisii,55000,110000,280
ORD00638,2024-04-08,C04965,P007,3,Mombasa,4500,13500,380
ORD00639,2023-05-14,C04836,P011,1,Machakos,900,900,150
ORD00640,2023-09-20,C03776,P011,4,Mombasa,900,3600,380
ORD00641,2024-01-26,C06043,P004,3,Kiambu,3500,10500,120
ORD00642,2024-08-27,C07103,P006,1,Meru,2800,2800,240
ORD00643,2024-12-23,C07313,P007,1,Nairobi,4500,4500,100
ORD00644,2023-12-06,C05321,P009,3,Bungoma,3800,11400,335
ORD00645,2024-05-21,C06133,P011,2,Kisii,900,1800,280
ORD00646,2023-11-09,C07892,P002,3,Kakamega,55000,165000,330
ORD00647,2023-12-22,C02780,P010,2,Nairobi,1200,2400,100
ORD00648,2024-07-18,C00925,P009,4,Machakos,3800,15200,150
ORD00649,2023-07-09,C01582,P011,2,Nakuru,900,1800,220
ORD00650,2023-09-20,C07715,P005,4,Nairobi,2200,8800,100
ORD00651,2023-05-30,C03325,P006,4,Kericho,2800,11200,290
ORD00652,2023-04-18,C05714,P006,4,Kisumu,2800,11200,320
ORD00653,2022-09-05,C07027,P011,4,Kisumu,900,3600,320
ORD00654,2023-01-30,C00256,P003,1,Machakos,32000,32000,150
ORD00655,2023-10-09,C04805,P011,4,Mombasa,900,3600,380
ORD00656,2022-09-02,C01839,P011,1,Nakuru,900,900,220
ORD00657,2023-01-15,C00010,P010,1,Machakos,1200,1200,150
ORD00658,2023-01-28,C02872,P007,4,Nairobi,4500,18000,100
ORD00659,2023-03-20,C08990,P007,2,Nakuru,4500,9000,220
ORD00660,2024-09-18,C07410,P008,2,Kakamega,6500,13000,330
ORD00661,2023-07-21,C07419,P005,3,Bungoma,2200,6600,335
ORD00662,2024-12-10,C05125,P002,1,Machakos,55000,55000,150
ORD00663,2023-08-03,C01016,P003,1,Nakuru,32000,32000,220
ORD00664,2022-07-25,C02194,P009,2,Kakamega,3800,7600,330
ORD00665,2023-02-02,C08416,P006,1,Kakamega,2800,2800,330
ORD00666,2023-08-30,C07450,P008,2,Kisii,6500,13000,280
ORD00667,2023-04-11,C04159,P008,3,Bungoma,6500,19500,335
ORD00668,2024-01-10,C03926,P005,4,Kericho,2200,8800,290
ORD00669,2023-01-03,C06971,P001,4,Kisumu,21500,86000,320
ORD00670,2023-09-12,C06939,P006,4,Kakamega,2800,11200,330
ORD00671,2022-01-29,C04785,P007,3,Bungoma,4500,13500,335
ORD00672,2024-12-29,C04001,P009,1,Meru,3800,3800,240
ORD00673,2022-09-17,C01634,P002,3,Nakuru,55000,165000,220
ORD00674,2023-07-16,C07267,P002,1,Bungoma,55000,55000,335
ORD00675,2022-04-04,C08703,P010,1,Mombasa,1200,1200,380
ORD00676,2022-04-22,C00385,P001,4,Machakos,21500,86000,150
ORD00677,2023-08-22,C00405,P005,2,Bungoma,2200,4400,335
ORD00678,2022-09-16,C08176,P002,2,Nairobi,55000,110000,100
ORD00679,2024-10-02,C02001,P003,4,Kisumu,32000,128000,320
ORD00680,2022-07-30,C09861,P002,1,Meru,55000,55000,240
ORD00681,2022-01-26,C05990,P011,3,Kakamega,900,2700,330
ORD00682,2023-08-06,C01461,P004,4,Kisumu,3500,14000,320
ORD00683,2024-08-19,C07191,P011,4,Nairobi,900,3600,100
ORD00684,2024-09-07,C07141,P003,3,Kisumu,32000,96000,320
ORD00685,2024-06-21,C03637,P009,1,Kisumu,3800,3800,320
ORD00686,2023-11-29,C04810,P010,4,Kisii,1200,4800,280
ORD00687,2023-01-13,C04179,P002,4,Kiambu,55000,220000,120
ORD00688,2022-04-16,C07246,P007,1,Nairobi,4500,4500,100
ORD00689,2023-06-02,C06601,P011,3,Bungoma,900,2700,335
ORD00690,2024-09-05,C05998,P003,3,Nairobi,32000,96000,100
ORD00691,2022-08-22,C02049,P010,2,Kisii,1200,2400,280
ORD00692,2022-05-14,C04781,P008,2,Kisumu,6500,13000,320
ORD00693,2024-03-31,C00717,P004,3,Nakuru,3500,10500,220
ORD00694,2024-10-04,C07940,P004,2,Kiambu,3500,7000,120
ORD00695,2022-06-01,C05566,P009,2,Mombasa,3800,7600,380
ORD00696,2022-04-20,C04545,P011,1,Kisii,900,900,280
ORD00697,2022-11-07,C04977,P003,4,Meru,32000,128000,240
ORD00698,2022-11-02,C03420,P007,2,Kiambu,4500,9000,120
ORD00699,2023-09-15,C07240,P001,2,Kericho,21500,43000,290
ORD00700,2022-06-24,C09767,P007,1,Kiambu,4500,4500,120
ORD00701,2023-05-24,C00250,P010,3,Kisumu,1200,3600,320
ORD00702,2022-08-31,C08866,P011,2,Nakuru,900,1800,220
ORD00703,2024-05-02,C00771,P002,4,Kisii,55000,220000,280
ORD00704,2023-04-08,C04364,P006,2,Kiambu,2800,5600,120
ORD00705,2024-12-06,C01078,P009,4,Nyeri,3800,15200,180
ORD00706,2024-02-19,C08428,P006,3,Kisii,2800,8400,280
ORD00707,2024-07-11,C08581,P003,2,Mombasa,32000,64000,380
ORD00708,2024-06-25,C07902,P001,4,Meru,21500,86000,240
ORD00709,2023-09-01,C04859,P004,4,Bungoma,3500,14000,335
ORD00710,2024-05-28,C06545,P004,4,Kiambu,3500,14000,120
ORD00711,2023-09-18,C04720,P008,3,Nairobi,6500,19500,100
ORD00712,2022-05-04,C02815,P010,4,Meru,1200,4800,240
ORD00713,2022-07-23,C03375,P010,1,Kisii,1200,1200,280
ORD00714,2023-03-02,C01253,P007,3,Machakos,4500,13500,150
ORD00715,2023-03-09,C06997,P010,4,Nairobi,1200,4800,100
ORD00716,2023-06-26,C04674,P007,3,Kericho,4500,13500,290
ORD00717,2022-06-16,C04531,P007,3,Kiambu,4500,13500,120
ORD00718,2022-11-18,C06882,P002,1,Nyeri,55000,55000,180
ORD00719,2023-05-07,C06950,P009,4,Bungoma,3800,15200,335
ORD00720,2022-12-22,C09522,P006,3,Kiambu,2800,8400,120
ORD00721,2022-06-03,C06242,P002,3,Nakuru,55000,165000,220
ORD00722,2022-11-17,C08018,P001,4,Kericho,21500,86000,290
ORD00723,2022-01-06,C06942,P011,1,Kiambu,900,900,120
ORD00724,2024-04-16,C09551,P001,2,Nyeri,21500,43000,180
ORD00725,2024-07-11,C07003,P001,4,Nakuru,21500,86000,220
ORD00726,2024-08-20,C01332,P004,2,Kakamega,3500,7000,330
ORD00727,2023-08-20,C04262,P004,4,Nyeri,3500,14000,180
ORD00728,2022-03-08,C07649,P009,4,Kisii,3800,15200,280
ORD00729,2023-04-20,C09551,P001,3,Kisii,21500,64500,280
ORD00730,2023-08-14,C05116,P003,4,Kakamega,32000,128000,330
ORD00731,2023-08-03,C04638,P003,1,Nyeri,32000,32000,180
ORD00732,2024-07-18,C04855,P008,1,Kericho,6500,6500,290
ORD00733,2022-05-26,C03178,P002,4,Bungoma,55000,220000,335
ORD00734,2023-04-24,C07731,P006,3,Kericho,2800,8400,290
ORD00735,2023-06-26,C02181,P011,3,Nyeri,900,2700,180
ORD00736,2023-02-10,C04893,P004,2,Kisii,3500,7000,280
ORD00737,2024-05-20,C07044,P010,4,Nyeri,1200,4800,180
ORD00738,2022-08-24,C00138,P006,2,Mombasa,2800,5600,380
ORD00739,2023-04-06,C06328,P005,3,Machakos,2200,6600,150
ORD00740,2022-11-02,C03473,P009,1,Kisumu,3800,3800,320
ORD00741,2023-06-29,C05450,P009,3,Nairobi,3800,11400,100
ORD00742,2022-10-19,C02833,P001,1,Kisii,21500,21500,280
ORD00743,2022-05-27,C03580,P003,2,Nyeri,32000,64000,180
ORD00744,2022-05-03,C05972,P001,3,Kisumu,21500,64500,320
ORD00745,2022-12-06,C04165,P006,1,Kakamega,2800,2800,330
ORD00746,2023-09-22,C07942,P003,2,Kericho,32000,64000,290
ORD00747,2023-08-15,C05570,P001,3,Kakamega,21500,64500,330
ORD00748,2024-06-18,C04301,P006,4,Nyeri,2800,11200,180
ORD00749,2022-09-12,C06270,P005,3,Nakuru,2200,6600,220
ORD00750,2024-08-17,C03819,P008,2,Kericho,6500,13000,290
ORD00751,2023-09-15,C01907,P002,3,Machakos,55000,165000,150
ORD00752,2024-04-04,C06255,P008,2,Nyeri,6500,13000,180
ORD00753,2023-07-12,C00761,P005,1,Nyeri,2200,2200,180
ORD00754,2024-10-21,C07831,P008,3,Mombasa,6500,19500,380
ORD00755,2024-10-08,C07351,P010,2,Machakos,1200,2400,150
ORD00756,2024-06-15,C06239,P004,2,Machakos,3500,7000,150
ORD00757,2022-06-14,C06091,P004,4,Kisii,3500,14000,280
ORD00758,2022-03-23,C06032,P010,1,Kericho,1200,1200,290
ORD00759,2024-06-03,C07688,P004,4,Meru,3500,14000,240
ORD00760,2023-10-23,C09092,P011,4,Machakos,900,3600,150
ORD00761,2023-05-28,C09912,P006,3,Kiambu,2800,8400,120
ORD00762,2022-02-22,C08473,P004,2,Machakos,3500,7000,150
ORD00763,2022-07-07,C01888,P009,2,Kisumu,3800,7600,320
ORD00764,2023-04-14,C03267,P009,2,Kakamega,3800,7600,330
ORD00765,2022-02-12,C00667,P003,3,Nyeri,32000,96000,180
ORD00766,2023-07-06,C04189,P007,3,Bungoma,4500,13500,335
ORD00767,2022-03-24,C00672,P005,1,Kisumu,2200,2200,320
ORD00768,2022-12-25,C06778,P009,4,Nairobi,3800,15200,100
ORD00769,2024-08-21,C07571,P002,1,Meru,55000,55000,240
ORD00770,2024-11-28,C07957,P003,1,Nairobi,32000,32000,100
ORD00771,2024-06-24,C05125,P010,3,Kisumu,1200,3600,320
ORD00772,2023-07-24,C05586,P005,2,Meru,2200,4400,240
ORD00773,2023-01-07,C04778,P005,3,Kericho,2200,6600,290
ORD00774,2024-06-11,C03901,P010,3,Kakamega,1200,3600,330
ORD00775,2024-10-04,C06678,P007,3,Nairobi,4500,13500,100
ORD00776,2022-07-06,C06982,P008,1,Nakuru,6500,6500,220
ORD00777,2024-08-20,C06377,P008,2,Machakos,6500,13000,150
ORD00778,2023-12-14,C00524,P001,3,Kakamega,21500,64500,330
ORD00779,2024-04-16,C02394,P001,1,Kisumu,21500,21500,320
ORD00780,2023-11-14,C02594,P003,3,Bungoma,32000,96000,335
ORD00781,2023-10-20,C09946,P001,4,Nairobi,21500,86000,100
ORD00782,2022-08-03,C07241,P001,2,Kakamega,21500,43000,330
