CustomerID,Gender,AgeGroup,Region,County,SignupChannel,FirstPurchaseDate
C00437,Male,46+,Central,Nyeri,Social Media,2022-07-12
C00438,Female,26–35,Western,Bungoma,App,2022-08-15
C00439,Female,46+,Rift Valley,Nakuru,Social Media,2023-03-27
C00440,Male,26–35,Central,Nyeri,App,2024-07-20
C00441,Male,36–45,Coast,Mombasa,Website,2023-10-17
C00442,Male,46+,Rift Valley,Eldoret,Social Media,2022-07-22
C00443,Female,26–35,Central,Kiambu,App,2023-02-06
C00444,Male,26–35,Western,Bungoma,App,2023-04-17
C00445,Male,26–35,Rift Valley,Eldoret,Referral,2024-06-08
C00446,Female,26–35,Western,Kakamega,Social Media,2022-06-28
C00447,Female,36–45,Central,Nyeri,Social Media,2024-11-07
C00448,Male,46+,Western,Bungoma,Website,2023-04-08
C00449,Male,46+,Coast,Mombasa,App,2024-04-14
C00450,Male,18–25,Central,Nyeri,Referral,2023-09-01
C00451,Male,46+,Central,Kiambu,App,2024-07-14
C00452,Female,18–25,Central,Nyeri,App,2024-07-24
C00453,Female,26–35,Nairobi,Nairobi,App,2022-10-27
C00454,Male,36–45,Nairobi,Nairobi,Social Media,2022-12-17
C00455,Male,36–45,Nairobi,Nairobi,App,2022-07-06
C00456,Male,26–35,Coast,Mombasa,Website,2023-09-15
C00457,Female,18–25,Rift Valley,Nakuru,Referral,2022-03-12
C00458,Male,26–35,Western,Kakamega,Referral,2022-11-05
C00459,Male,36–45,Nyanza,Kisii,App,2022-06-26
C00460,Female,36–45,Central,Kiambu,Referral,2023-03-03
C00461,Female,46+,Western,Kakamega,App,2024-01-10
C00462,Male,18–25,Central,Kiambu,Social Media,2023-06-15
C00463,Male,46+,Coast,Mombasa,Referral,2023-02-22
C00464,Female,36–45,Central,Nyeri,Social Media,2022-09-05
C00465,Male,36–45,Nairobi,Nairobi,Social Media,2022-07-28
C00466,Male,46+,Nyanza,Kisii,Website,2022-08-04
C00467,Female,46+,Eastern,Meru,Website,2023-12-14
C00468,Female,36–45,Central,Kiambu,Referral,2023-03-14
C00469,Female,46+,Western,Kakamega,App,2022-11-07
C00470,Male,46+,Nairobi,Nairobi,App,2023-01-18
C00471,Female,18–25,Eastern,Meru,App,2024-09-07
C00472,Female,36–45,Nyanza,Kisumu,App,2022-05-01
C00473,Male,26–35,Eastern,Meru,Website,2023-02-11
C00474,Male,18–25,Nairobi,Nairobi,App,2022-09-02
C00475,Female,26–35,Rift Valley,Nakuru,App,2022-03-07
C00476,Female,46+,Rift Valley,Eldoret,Social Media,2024-07-30
C00477,Male,46+,Eastern,Meru,App,2022-08-16
C00478,Male,26–35,Coast,Mombasa,App,2024-05-31
C00479,Female,46+,Western,Bungoma,Website,2022-05-17
C00480,Female,46+,Western,Kakamega,Referral,2022-07-13
C00481,Male,18–25,Eastern,Meru,Social Media,2023-12-07
C00482,Female,26–35,Central,Kiambu,Social Media,2023-10-20
C00483,Male,18–25,Central,Nyeri,Referral,2023-10-19
C00484,Female,26–35,Western,Bungoma,Social Media,2024-07-18
C00485,Male,18–25,Western,Bungoma,App,2023-07-10
C00486,Male,36–45,Rift Valley,Nakuru,App,2024-08-15
C00487,Female,36–45,Coast,Mombasa,Referral,2024-11-05
C00488,Female,26–35,Nairobi,Nairobi,Website,2022-02-21
C00489,Male,36–45,Central,Nyeri,Website,2023-05-29
C00490,Female,18–25,Western,Kakamega,Social Media,2024-01-14
C00491,Female,26–35,Rift Valley,Eldoret,Website,2024-12-20
C00492,Female,36–45,Nyanza,Kisumu,Website,2023-11-23
C00493,Male,36–45,Rift Valley,Nakuru,Website,2023-06-27
C00494,Female,26–35,Central,Nyeri,Website,2023-02-14
C00495,Female,36–45,Central,Kiambu,Website,2022-06-04
C00496,Male,36–45,Rift Valley,Nakuru,Website,2023-09-25
C00497,Female,26–35,Nairobi,Nairobi,Website,2022-02-20
C00498,Female,36–45,Eastern,Machakos,Social Media,2024-10-20
C00499,Male,36–45,Central,Nyeri,App,2024-09-20
C00500,Male,36–45,Rift Valley,Nakuru,Website,2023-06-08
C00501,Female,36–45,Western,Kakamega,App,2022-12-21
C00502,Female,46+,Rift Valley,Eldoret,Referral,2024-12-04
C00503,Male,26–35,Coast,Mombasa,App,2024-03-12
C00504,Male,46+,Eastern,Meru,Referral,2024-04-19
C00505,Female,46+,Nyanza,Kisumu,Social Media,2022-09-13
C00506,Female,18–25,Nairobi,Nairobi,App,2022-09-05
C00507,Female,46+,Nyanza,Kisii,Referral,2023-06-17
C00508,Male,46+,Eastern,Meru,App,2022-02-10
C00509,Female,18–25,Eastern,Meru,Social Media,2024-02-29
C00510,Male,36–45,Eastern,Meru,App,2022-07-14
C00511,Male,36–45,Nyanza,Kisii,Referral,2024-12-30
C00512,Male,46+,Western,Bungoma,Website,2022-11-04
C00513,Female,18–25,Eastern,Machakos,Website,2022-03-17
C00514,Female,36–45,Rift Valley,Eldoret,Website,2024-02-26
C00515,Female,18–25,Nyanza,Kisumu,Social Media,2024-03-05
C00516,Male,26–35,Eastern,Machakos,Website,2022-08-18
C00517,Female,26–35,Rift Valley,Eldoret,Social Media,2022-03-26
C00518,Male,26–35,Western,Kakamega,Website,2023-02-01
C00519,Male,26–35,Coast,Mombasa,Social Media,2022-08-03
C00520,Male,46+,Western,Kakamega,Social Media,2024-10-21
C00521,Male,26–35,Eastern,Machakos,App,2023-01-12
C00522,Male,26–35,Nyanza,Kisumu,Website,2023-02-16
C00523,Male,18–25,Central,Kiambu,App,2024-03-10
C00524,Female,36–45,Eastern,Machakos,Referral,2023-02-14
C00525,Male,18–25,Central,Kiambu,Website,2022-08-04
C00526,Female,46+,Rift Valley,Nakuru,Website,2024-01-22
C00527,Male,26–35,Coast,Mombasa,Website,2022-12-15
C00528,Female,36–45,Nairobi,Nairobi,Website,2024-04-10
C00529,Female,36–45,Western,Kakamega,App,2023-10-16
C00530,Female,26–35,Coast,Mombasa,App,2024-10-18
C00531,Female,26–35,Eastern,Meru,Social Media,2024-11-30
C00532,Male,46+,Central,Nyeri,App,2022-01-03
C00533,Male,46+,Western,Bungoma,Social Media,2024-12-18
C00534,Male,26–35,Central,Kiambu,Referral,2024-01-10
C00535,Male,26–35,Nyanza,Kisumu,App,2023-02-11
C00536,Female,26–35,Central,Kiambu,Social Media,2022-01-18
C00537,Female,26–35,Nyanza,Kisii,Website,2024-01-21
C00538,Female,36–45,Rift Valley,Nakuru,Referral,2023-08-09
C00539,Male,46+,Western,Kakamega,Social Media,2024-06-06
C00540,Female,26–35,Western,Bungoma,Referral,2022-11-28
C00541,Male,26–35,Nairobi,Nairobi,Website,2024-10-09
C00542,Female,36–45,Eastern,Meru,Website,2022-06-18
C00543,Female,18–25,Nyanza,Kisumu,Social Media,2024-02-15
C00544,Female,26–35,Nairobi,Nairobi,Social Media,2024-04-28
C00545,Female,36–45,Central,Kiambu,Website,2024-07-29
C00546,Female,36–45,Central,Kiambu,Social Media,2022-07-25
C00547,Male,18–25,Nairobi,Nairobi,Website,2023-06-05
C00548,Female,46+,Western,Kakamega,App,2024-10-14
C00549,Male,46+,Central,Kiambu,Social Media,2022-10-31
C00550,Male,46+,Rift Valley,Eldoret,Referral,2022-04-25
C00551,Male,26–35,Rift Valley,Eldoret,Website,2023-10-26
C00552,Male,46+,Nairobi,Nairobi,App,2022-03-28
C00553,Male,26–35,Nyanza,Kisumu,Social Media,2024-01-13
C00554,Male,26–35,Nyanza,Kisii,Website,2023-03-04
C00555,Male,36–45,Nairobi,Nairobi,App,2023-03-26
C00556,Male,46+,Nyanza,Kisii,Social Media,2024-02-25
C00557,Female,46+,Western,Bungoma,Website,2023-12-16
C00558,Female,46+,Western,Kakamega,Website,2022-01-02
C00559,Male,26–35,Nyanza,Kisii,Website,2024-01-13
C00560,Male,26–35,Rift Valley,Eldoret,Social Media,2022-04-20
C00561,Male,46+,Nyanza,Kisii,App,2023-11-10
C00562,Female,26–35,Western,Kakamega,Website,2023-01-06
C00563,Female,26–35,Coast,Mombasa,App,2024-06-08
C00564,Male,18–25,Eastern,Machakos,App,2023-08-22
C00565,Male,18–25,Central,Nyeri,Referral,2024-11-11
C00566,Female,46+,Coast,Mombasa,App,2023-12-23
C00567,Female,46+,Nyanza,Kisii,App,2022-11-01
C00568,Male,18–25,Rift Valley,Eldoret,App,2024-07-12
C00569,Male,26–35,Nairobi,Nairobi,App,2024-04-15
C00570,Male,26–35,Nyanza,Kisii,App,2023-03-22
C00571,Male,36–45,Rift Valley,Nakuru,Social Media,2024-07-20
C00572,Female,46+,Eastern,Machakos,Referral,2022-10-05
C00573,Female,46+,Nyanza,Kisii,Website,2023-01-12
C00574,Male,46+,Western,Bungoma,Referral,2022-08-20
C00575,Male,36–45,Nairobi,Nairobi,Referral,2023-08-15
C00576,Male,36–45,Rift Valley,Eldoret,Website,2023-03-02
C00577,Female,26–35,Rift Valley,Eldoret,App,2024-12-14
C00578,Male,18–25,Rift Valley,Eldoret,Website,2023-03-17
C00579,Male,18–25,Eastern,Machakos,App,2022-02-03
C00580,Male,18–25,Nyanza,Kisii,Website,2022-11-25
C00581,Female,26–35,Eastern,Meru,Social Media,2024-04-24
C00582,Male,18–25,Central,Kiambu,Referral,2023-03-30
C00583,Female,36–45,Central,Nyeri,App,2024-02-03
C00584,Male,36–45,Nyanza,Kisumu,Referral,2023-06-07
C00585,Male,46+,Western,Bungoma,App,2023-04-27
C00586,Male,18–25,Eastern,Meru,Website,2022-11-13
C00587,Female,36–45,Nairobi,Nairobi,Website,2022-05-02
C00588,Male,46+,Rift Valley,Eldoret,Website,2023-08-04
C00589,Male,18–25,Rift Valley,Eldoret,Social Media,2023-05-02
C00590,Female,18–25,Nyanza,Kisumu,Website,2024-11-01
C00591,Female,36–45,Western,Kakamega,Website,2022-05-05
C00592,Female,46+,Central,Kiambu,Social Media,2023-10-21
C00593,Male,46+,Central,Kiambu,Referral,2023-08-03
C00594,Female,36–45,Rift Valley,Eldoret,Referral,2023-12-19
C00595,Male,36–45,Nyanza,Kisii,App,2024-02-09
C00596,Female,36–45,Eastern,Machakos,Referral,2024-06-22
C00597,Female,18–25,Central,Nyeri,App,2023-02-10
C00598,Female,36–45,Eastern,Meru,App,2022-10-04
C00599,Male,36–45,Western,Bungoma,Referral,2024-07-13
C00600,Male,26–35,Central,Kiambu,Referral,2024-05-03
C00601,Male,36–45,Central,Kiambu,Social Media,2023-05-22
C00602,Male,36–45,Coast,Mombasa,App,2022-08-25
C00603,Male,18–25,Central,Kiambu,Referral,2024-09-20
C00604,Male,46+,Nairobi,Nairobi,Referral,2024-01-22
C00605,Male,18–25,Nyanza,Kisumu,Social Media,2023-05-21
C00606,Male,26–35,Nyanza,Kisii,Referral,2022-06-14
C00607,Male,36–45,Eastern,Meru,Website,2024-04-25
C00608,Female,36–45,Western,Bungoma,Website,2023-12-29
C00609,Female,36–45,Central,Nyeri,App,2023-01-11
C00610,Male,36–45,Nairobi,Nairobi,Social Media,2024-11-01
C00611,Male,36–45,Eastern,Meru,Referral,2022-03-24
C00612,Male,36–45,Coast,Mombasa,App,2023-03-07
C00613,Male,26–35,Eastern,Meru,Referral,2023-04-23
C00614,Female,36–45,Eastern,Meru,Website,2024-02-22
C00615,Female,36–45,Central,Nyeri,Referral,2023-01-04
C00616,Male,36–45,Coast,Mombasa,Referral,2024-08-12
C00617,Female,26–35,Eastern,Machakos,Referral,2022-05-21
C00618,Female,36–45,Nairobi,Nairobi,Website,2023-12-21
C00619,Male,26–35,Nairobi,Nairobi,Website,2024-10-12
C00620,Male,18–25,Nyanza,Kisii,Social Media,2022-10-15
C00621,Male,36–45,Coast,Mombasa,Website,2022-12-21
C00622,Male,46+,Coast,Mombasa,App,2022-12-09
C00623,Female,26–35,Nyanza,Kisumu,Referral,2022-05-29
C00624,Male,18–25,Eastern,Machakos,Website,2022-07-29
C00625,Female,26–35,Coast,Mombasa,App,2023-10-16
C00626,Male,26–35,Nairobi,Nairobi,Website,2024-09-02
C00627,Female,18–25,Nairobi,Nairobi,Referral,2023-06-20
C00628,Male,36–45,Central,Kiambu,App,2024-12-08
C00629,Male,36–45,Coast,Mombasa,Website,2022-11-27
C00630,Female,26–35,Eastern,Meru,Website,2022-12-31
C00631,Female,18–25,Nyanza,Kisumu,App,2022-01-11
C00632,Female,36–45,Nyanza,Kisii,Social Media,2023-05-24
C00633,Male,26–35,Eastern,Machakos,App,2023-08-03
C00634,Female,46+,Western,Bungoma,App,2023-09-14
C00635,Female,18–25,Rift Valley,Nakuru,App,2024-06-19
C00636,Female,46+,Central,Kiambu,App,2023-12-19
C00637,Female,46+,Nyanza,Kisii,Website,2024-11-21
C00638,Female,26–35,Coast,Mombasa,App,2022-11-23
C00639,Female,18–25,Central,Kiambu,App,2022-03-15
C00640,Female,36–45,Coast,Mombasa,Referral,2022-09-08
C00641,Female,36–45,Western,Kakamega,Website,2023-03-26
C00642,Female,26–35,Nairobi,Nairobi,Referral,2024-06-24
C00643,Male,36–45,Central,Kiambu,Website,2022-12-21
C00644,Male,36–45,Nyanza,Kisumu,Social Media,2023-06-17
C00645,Female,46+,Central,Nyeri,Social Media,2022-10-23
C00646,Male,46+,Central,Nyeri,Website,2022-10-25
C00647,Male,18–25,Central,Nyeri,Social Media,2022-10-29
C00648,Female,46+,Rift Valley,Eldoret,Social Media,2023-05-27
C00649,Female,36–45,Central,Nyeri,Website,2023-08-08
C00650,Female,18–25,Coast,Mombasa,App,2023-01-09
C00651,Female,18–25,Nairobi,Nairobi,Referral,2022-05-12
C00652,Female,26–35,Western,Bungoma,Website,2024-06-28
C00653,Female,46+,Eastern,Meru,Website,2022-02-22
C00654,Male,18–25,Central,Kiambu,Website,2022-08-17
C00655,Female,36–45,Nyanza,Kisumu,Referral,2023-10-02
C00656,Male,18–25,Central,Nyeri,Website,2024-03-07
C00657,Female,18–25,Nyanza,Kisii,Referral,2024-03-01
C00658,Female,26–35,Coast,Mombasa,Referral,2023-05-10
C00659,Male,36–45,Nyanza,Kisumu,Social Media,2024-05-02
C00660,Female,36–45,Eastern,Machakos,App,2023-11-02
C00661,Female,46+,Nairobi,Nairobi,Social Media,2024-12-30
C00662,Male,36–45,Nyanza,Kisii,Website,2022-07-08
C00663,Female,18–25,Nyanza,Kisumu,Website,2023-10-25
C00664,Male,36–45,Nairobi,Nairobi,Referral,2022-01-08
C00665,Female,36–45,Eastern,Machakos,Social Media,2022-11-28
C00666,Female,18–25,Central,Nyeri,Referral,2024-11-05
C00667,Male,26–35,Nyanza,Kisumu,Social Media,2023-10-28
C00668,Female,46+,Nairobi,Nairobi,Social Media,2023-10-31
C00669,Male,46+,Coast,Mombasa,Social Media,2022-06-10
C00670,Male,26–35,Nairobi,Nairobi,Social Media,2022-12-17
C00671,Male,18–25,Coast,Mombasa,Social Media,2022-11-13
C00672,Female,46+,Eastern,Meru,App,2024-07-25
C00673,Female,26–35,Central,Nyeri,Website,2022-01-18
C00674,Male,26–35,Nairobi,Nairobi,Social Media,2023-05-01
C00675,Female,26–35,Western,Kakamega,Social Media,2023-01-02
C00676,Female,46+,Western,Kakamega,Referral,2022-12-17
C00677,Female,46+,Rift Valley,Nakuru,Website,2023-06-12
C00678,Male,46+,Nyanza,Kisii,Website,2024-05-21
C00679,Female,46+,Eastern,Machakos,Website,2024-07-21
C00680,Male,36–45,Nairobi,Nairobi,Social Media,2022-09-27
C00681,Female,26–35,Western,Kakamega,Referral,2024-05-20
C00682,Female,36–45,Nyanza,Kisumu,Website,2024-12-27
C00683,Male,26–35,Western,Kakamega,Referral,2024-11-19
C00684,Female,46+,Nairobi,Nairobi,App,2022-11-12
C00685,Male,46+,Coast,Mombasa,App,2024-01-07
C00686,Female,36–45,Nairobi,Nairobi,Referral,2022-06-13
C00687,Male,18–25,Rift Valley,Eldoret,Social Media,2024-07-14
C00688,Female,46+,Nairobi,Nairobi,Website,2022-11-16
C00689,Female,18–25,Nairobi,Nairobi,App,2024-11-03
C00690,Female,26–35,Rift Valley,Nakuru,App,2022-10-06
C00691,Male,36–45,Eastern,Machakos,Referral,2023-03-08
C00692,Male,18–25,Nairobi,Nairobi,Social Media,2023-10-30
C00693,Male,18–25,Rift Valley,Eldoret,Referral,2023-09-26
C00694,Female,46+,Nyanza,Kisii,Referral,2023-06-06
C00695,Male,18–25,Coast,Mombasa,Referral,2024-08-21
C00696,Male,18–25,Coast,Mombasa,Referral,2022-12-24
C00697,Male,26–35,Nairobi,Nairobi,Referral,2024-11-02
C00698,Male,36–45,Eastern,Machakos,Social Media,2023-12-26
C00699,Male,46+,Eastern,Meru,Referral,2023-11-04
C00700,Male,46+,Nyanza,Kisumu,Social Media,2022-08-20
C00701,Male,18–25,Nairobi,Nairobi,Website,2023-04-16
C00702,Male,26–35,Coast,Mombasa,Website,2023-10-01
C00703,Male,18–25,Eastern,Meru,Website,2023-07-14
C00704,Male,18–25,Nairobi,Nairobi,Website,2023-07-27
C00705,Female,46+,Western,Kakamega,App,2023-08-25
C00706,Female,18–25,Eastern,Machakos,Social Media,2022-09-12
C00707,Male,18–25,Rift Valley,Nakuru,Website,2023-08-25
C00708,Female,26–35,Western,Bungoma,App,2022-10-07
C00709,Female,46+,Eastern,Meru,Social Media,2022-04-27
C00710,Male,36–45,Coast,Mombasa,App,2023-09-02
C00711,Male,26–35,Central,Kiambu,App,2024-05-01
C00712,Male,26–35,Western,Bungoma,Referral,2022-10-25
C00713,Female,26–35,Nyanza,Kisii,App,2024-07-04
C00714,Male,46+,Nyanza,Kisii,App,2023-06-02
C00715,Female,18–25,Coast,Mombasa,Social Media,2023-01-13
C00716,Male,36–45,Eastern,Meru,App,2023-03-02
C00717,Female,46+,Nairobi,Nairobi,Referral,2023-06-21
C00718,Female,18–25,Eastern,Machakos,Website,2023-07-07
C00719,Male,26–35,Coast,Mombasa,Website,2022-06-18
C00720,Male,46+,Nyanza,Kisii,Social Media,2023-05-30
C00721,Female,18–25,Eastern,Meru,Social Media,2023-03-06
C00722,Female,36–45,Nyanza,Kisii,App,2023-07-23
C00723,Male,36–45,Western,Kakamega,Social Media,2022-03-24
C00724,Male,18–25,Nairobi,Nairobi,App,2022-11-26
C00725,Female,46+,Western,Kakamega,Social Media,2023-11-22
C00726,Male,26–35,Nyanza,Kisumu,Website,2023-04-02
C00727,Female,18–25,Nyanza,Kisii,Website,2022-12-19
C00728,Male,26–35,Central,Kiambu,Website,2022-12-10
C00729,Male,36–45,Central,Kiambu,Website,2024-02-01
C00730,Male,18–25,Western,Bungoma,App,2022-07-17
C00731,Female,36–45,Rift Valley,Eldoret,App,2022-03-20
C00732,Male,26–35,Western,Bungoma,App,2023-11-09
C00733,Female,26–35,Central,Kiambu,Website,2023-07-05
C00734,Male,18–25,Nyanza,Kisii,Referral,2024-03-30
C00735,Female,18–25,Coast,Mombasa,Website,2022-08-02
C00736,Female,18–25,Western,Kakamega,Website,2023-10-31
C00737,Male,36–45,Nyanza,Kisii,Referral,2024-09-15
C00738,Female,26–35,Coast,Mombasa,Referral,2024-06-12
C00739,Female,26–35,Coast,Mombasa,Social Media,2022-06-08
C00740,Female,36–45,Central,Nyeri,Website,2024-01-09
C00741,Female,18–25,Western,Bungoma,Referral,2023-07-11
C00742,Male,46+,Eastern,Machakos,Social Media,2022-07-20
C00743,Male,18–25,Nairobi,Nairobi,Referral,2022-01-22
C00744,Male,46+,Central,Nyeri,Referral,2024-02-24
C00745,Female,46+,Central,Nyeri,Social Media,2022-01-07
C00746,Female,36–45,Eastern,Meru,Website,2024-03-14
C00747,Male,26–35,Nairobi,Nairobi,Social Media,2024-02-07
C00748,Male,26–35,Nyanza,Kisii,Website,2023-08-02
C00749,Female,26–35,Rift Valley,Nakuru,Referral,2023-05-04
C00750,Male,26–35,Western,Bungoma,Social Media,2024-07-14
C00751,Male,36–45,Rift Valley,Nakuru,App,2022-03-28
C00752,Female,46+,Nyanza,Kisii,Referral,2022-08-10
C00753,Male,26–35,Central,Nyeri,Social Media,2023-02-17
C00754,Female,46+,Nairobi,Nairobi,Referral,2023-08-07
C00755,Male,36–45,Central,Kiambu,Social Media,2022-07-21
C00756,Female,18–25,Coast,Mombasa,Website,2023-07-25
C00757,Female,36–45,Central,Kiambu,App,2022-08-09
C00758,Female,26–35,Central,Nyeri,Referral,2022-06-06
C00759,Female,18–25,Nyanza,Kisii,App,2022-05-09
C00760,Female,36–45,Nyanza,Kisumu,Website,2024-05-26
C00761,Male,36–45,Nyanza,Kisumu,Social Media,2022-09-27
C00762,Male,46+,Rift Valley,Eldoret,App,2022-06-12
C00763,Male,36–45,Coast,Mombasa,Social Media,2024-08-12
C00764,Female,18–25,Nyanza,Kisii,Website,2022-01-24
C00765,Male,36–45,Nairobi,Nairobi,Referral,2023-05-12
C00766,Female,26–35,Rift Valley,Nakuru,Website,2022-07-12
C00767,Female,46+,Eastern,Meru,App,2024-05-27
C00768,Male,18–25,Nairobi,Nairobi,App,2023-01-25
C00769,Female,18–25,Western,Bungoma,App,2023-05-12
C00770,Male,36–45,Western,Bungoma,Social Media,2024-08-21
C00771,Female,26–35,Nairobi,Nairobi,Referral,2024-03-16
C00772,Female,46+,Nyanza,Kisumu,App,2022-05-09
C00773,Male,18–25,Eastern,Machakos,App,2024-10-17
C00774,Female,46+,Eastern,Machakos,App,2023-07-07
C00775,Male,36–45,Rift Valley,Nakuru,Website,2024-11-25
C00776,Female,26–35,Eastern,Meru,App,2022-12-27
C00777,Male,36–45,Western,Kakamega,Website,2024-02-04
C00778,Female,46+,Coast,Mombasa,App,2022-10-14
C00779,Male,36–45,Nyanza,Kisumu,Website,2024-02-07
C00780,Male,46+,Eastern,Machakos,Social Media,2024-07-13
C00781,Female,18–25,Rift Valley,Nakuru,Social Media,2023-01-04
C00782,Male,18–25,Western,Bungoma,Website,2024-06-17
C00783,Female,36–45,Coast,Mombasa,Referral,2024-12-20
C00784,Female,18–25,Central,Kiambu,Referral,2022-09-19
C00785,Male,46+,Central,Nyeri,Website,2024-02-27
C00786,Male,18–25,Coast,Mombasa,Social Media,2022-04-21
C00787,Male,26–35,Western,Bungoma,Website,2024-07-30
C00788,Male,26–35,Rift Valley,Eldoret,Referral,2022-05-21
C00789,Male,36–45,Coast,Mombasa,Website,2024-01-15
C00790,Female,36–45,Nyanza,Kisii,Social Media,2023-06-19
C00791,Male,36–45,Nyanza,Kisumu,Referral,2022-03-20
C00792,Female,36–45,Central,Nyeri,Referral,2024-11-20
C00793,Male,46+,Eastern,Machakos,App,2023-05-24
C00794,Male,46+,Rift Valley,Eldoret,App,2024-08-28
C00795,Male,26–35,Central,Kiambu,Referral,2022-03-07
C00796,Female,46+,Eastern,Machakos,Referral,2022-10-14
C00797,Male,18–25,Eastern,Machakos,Website,2022-05-03
C00798,Female,26–35,Nyanza,Kisii,Social Media,2023-07-09
C00799,Female,36–45,Western,Bungoma,Referral,2024-09-30
C00800,Female,36–45,Nairobi,Nairobi,Social Media,2022-01-04
C00801,Male,46+,Western,Bungoma,Referral,2023-02-16
C00802,Female,26–35,Nairobi,Nairobi,Social Media,2022-09-07
C00803,Male,46+,Coast,Mombasa,App,2023-03-29
C00804,Female,46+,Nyanza,Kisii,Referral,2022-06-07
C00805,Male,46+,Eastern,Meru,Website,2024-04-16
C00806,Female,26–35,Rift Valley,Nakuru,Social Media,2024-10-10
C00807,Male,36–45,Nairobi,Nairobi,Referral,2024-11-18
C00808,Male,18–25,Western,Bungoma,App,2024-09-04
C00809,Male,36–45,Eastern,Meru,App,2022-12-01
C00810,Female,26–35,Nairobi,Nairobi,App,2022-06-02
C00811,Female,36–45,Nairobi,Nairobi,App,2024-01-19
C00812,Male,36–45,Nairobi,Nairobi,Referral,2024-04-13
C00813,Female,18–25,Rift Valley,Eldoret,Website,2024-03-18
C00814,Female,36–45,Nyanza,Kisumu,Social Media,2024-01-28
C00815,Female,36–45,Rift Valley,Nakuru,Website,2024-11-21
C00816,Female,36–45,Central,Nyeri,Social Media,2023-06-16
C00817,Female,46+,Eastern,Machakos,Website,2022-02-22
